"","id","nps","satisfaction","intention","explication","NbPassageKS","CaTicket","t"
"6169",2025861,7,7,7,NA,9,70.16,3
"6170",2026038,8,8,10,NA,3,97.23,3
"6171",2026158,9,9,10,NA,3,25.02,3
"6172",2026471,10,9,10,NA,19,20.1,3
"6173",2026617,10,10,10,NA,2,28.45,3
"6174",2026739,10,10,10,NA,10,74.95,3
"6175",2026757,10,10,10,NA,13,52.4,3
"6176",2026867,8,8,8,NA,7,9.95,3
"6177",2026904,10,10,10,NA,29,7.12,3
"6178",2026911,10,10,10,NA,6,26.8,3
"6179",2027055,10,10,10,"Merci pour accueil du Personnel, gentillesse, professionnalisme, pour s‚lection produits de qualité respectueux des Animaux, de la Nature, pour prix et cadeaux fidélité ! Que du bonheur quand jerentre dans un magasin BOTANIC ! MerciSS !",16,87.94,3
"6180",2027115,10,10,10,NA,7,15.9,3
"6181",2027346,10,10,10,NA,7,16.95,3
"6182",2027427,10,10,10,NA,18,22.78,3
"6183",2027477,9,8,10,"Davantage de fleurs coup‚es.",15,23.95,3
"6184",2027546,8,9,10,NA,2,1678.19,3
"6185",2027931,10,9,10,NA,4,14.89,3
"6186",2027945,9,8,8,NA,10,95.59,3
"6187",2028046,8,8,NA,NA,7,28.49,3
"6188",2028081,10,10,10,NA,18,12.22,3
"6189",2028229,10,9,10,"être obligé de traverser tout le magasin pour aller par exemple aux plantes d'extérieurs peut-être agaçant, de petit raccourcis seraient les bienvenus, merci",10,23.06,3
"6190",2028310,8,10,10,NA,11,111.9,3
"6191",2028507,9,10,10,"carte fidélité gratuite",2,301.33,3
"6192",2028640,9,8,10,"Le personnel de botanic mouans star toux  et très accueillant et  à notre écoute . Merci à eux.",12,113.24,3
"6193",2028865,10,8,10,NA,21,21.3,3
"6194",2028962,9,8,9,NA,13,28.63,3
"6195",2029061,7,6,8,NA,6,-27.1,3
"6196",2029137,10,10,10,"très bien sur tout, sauf les prix... vous restez quand même très chers. (En comparaison des pépinières ou d'internet)",20,56.46,3
"6197",2029210,7,8,8,NA,5,14.6,3
"6198",2029322,8,8,8,"Le principe de retrait de marchandises n'est pas au point nous avons attendu plus d'1/4 h devant la porte sans que personne ne vienne, nous avons du retourner en magasin ou personne n'avait l'intention de venir nous ouvrir !!  Rajouter interphone",1,644.79,3
"6199",2029494,10,10,10,NA,11,61.02,3
"6200",2029562,8,7,9,NA,10,171.28,3
"6201",2029598,7,8,9,NA,18,1.99,3
"6202",2029737,10,8,10,NA,14,58.89,3
"6203",2029753,10,10,10,NA,4,209.21,3
"6204",2029794,10,10,10,NA,10,40.64,3
"6205",2030196,8,8,10,NA,8,71.71,3
"6206",2030248,9,9,10,NA,5,41.75,3
"6207",2030295,10,10,10,NA,12,29.2,3
"6208",2030437,10,10,10,NA,19,23.33,3
"6209",2030613,6,2,7,"Des matelas pour transat",5,138.79,3
"6210",2030856,7,1,8,"Il est dommage d'arriver et 2013 et de devoir imprimer un bon cadeau reçu par mail pour pouvoir en profiter ! Pourquoi les bons cadeaux ne sont pas reporte sur la carte de fidélité ? Nous parlons numérique, développement durable. Pourquoi imprimer ?",4,54.03,3
"6211",2030866,10,9,10,NA,11,-62.95,3
"6212",2030922,10,10,10,NA,2,45.28,3
"6213",2030982,8,10,8,NA,3,149.66,3
"6214",2031055,10,10,10,NA,3,38.56,3
"6215",2031114,9,9,8,"j'aimerais 1 magasin près de cannes 06",1,154.64,3
"6216",2031136,9,8,10,NA,5,75.64,3
"6217",2031230,10,10,10,NA,6,-21,3
"6218",2031322,10,10,10,NA,12,14.2,3
"6219",2031339,10,10,10,NA,19,4.8,3
"6220",2031373,9,7,NA,NA,6,117.14,3
"6221",2031428,8,7,9,NA,19,14.9,3
"6222",2031509,10,10,10,NA,2,67.98,3
"6223",2031550,10,10,10,NA,3,99.48,3
"6224",2031636,5,6,8,NA,6,58.64,3
"6225",2031672,9,8,9,NA,4,29.95,3
"6226",2031741,10,9,10,NA,7,79.39,3
"6227",2032414,5,NA,5,"Faire des prix plus avantageux!  Plus attractifs et raisonnable,  ce qui est le cas pour certains concurrents.",2,36.24,3
"6228",2032615,10,8,10,"ras",15,114.95,3
"6229",2032838,9,9,10,NA,3,151.99,3
"6230",2033010,10,10,10,NA,73,24.95,3
"6231",2033083,NA,8,9,"Des modèles de jardinières à r‚aliser avec les plantes à acheter à côt‚",8,47.59,3
"6232",2033186,8,8,10,"j'ai cherché des plans de céleris blancs,jen'en ai pas trouvés.",32,248.1,3
"6233",2033402,5,4,5,"Bonjour même si les produits alimentaires sont un peu cher ils sont généralement de qualité mais,cela fait plusieurs fois que j'achète des fruits secs très amers,j'ai comme l'impression que ce sont des stocks de l'an passé merci",4,122.29,3
"6234",2033685,10,10,10,NA,8,13.18,3
"6235",2033693,8,10,8,"De longues attentes en caisse systématiquement'",4,59.5,3
"6236",2033837,10,10,10,NA,9,125.21,3
"6237",2033982,9,8,9,NA,4,32.19,3
"6238",2034778,10,9,10,NA,8,112.3,3
"6239",2034869,6,5,6,"Des coraux plus beaux",2,51.74,3
"6240",2034915,7,5,10,NA,8,1.4,3
"6241",2035068,10,10,10,NA,1,45.15,3
"6242",2035679,NA,10,NA,NA,7,23.3,3
"6243",2035706,10,9,10,NA,14,111.12,3
"6244",2035733,8,7,8,"Informer par panneau ou ‚tiquette sur les plantes nocives pour les animaux domestiques particulièrement les chats très friands de végétauxx en tout genre. Chat  hospitalis‚ après ingestion d'une plante malgré demande avis employ‚ Botanic.",6,207.3,3
"6245",2035780,8,7,10,NA,14,9.47,3
"6246",2035911,10,10,10,NA,4,45.9,3
"6247",2035946,9,10,10,NA,1,129,3
"6248",2036005,8,8,8,NA,6,59.15,3
"6249",2036202,8,8,10,NA,26,51.84,3
"6250",2036266,7,7,10,NA,21,27.2,3
"6251",2036390,8,NA,8,NA,11,17.75,3
"6252",2036494,10,8,10,NA,3,35.65,3
"6253",2036592,9,9,9,NA,10,-9.99,3
"6254",2036655,4,8,8,"Les avantages de notre carte BOTANIC sont ridicules",3,37.45,3
"6255",2036745,10,9,10,NA,8,25.3,3
"6256",2036798,10,8,10,NA,8,179.19,3
"6257",2036877,10,10,10,NA,8,79.93,3
"6258",2037372,10,10,10,NA,10,69.57,3
"6259",2037876,10,10,10,NA,11,87,3
"6260",2037960,6,9,10,NA,7,58.88,3
"6261",2038069,10,9,10,"Peut-être une autre fois, ma visite était éclair, sur 2 produits bio. Merci",11,39.4,3
"6262",2038307,9,8,7,NA,3,69.01,3
"6263",2038314,8,8,9,NA,5,128.25,3
"6264",2038557,10,10,10,NA,2,19.45,3
"6265",2038574,7,6,10,NA,6,78.3,3
"6266",2038642,8,7,10,"Dommage que lorsque l'on vient le lundi il n'y ai plus trop de choix en plantes faute du dimanche avec beaucoup affluence",8,16.2,3
"6267",2038979,10,10,10,NA,8,54.94,3
"6268",2039009,10,5,10,NA,21,3.7,3
"6269",2039198,NA,5,5,"Quelle garantie à ton sur des rosiers?",16,19.99,3
"6270",2039517,8,10,10,NA,5,74.5,3
"6271",2039533,10,10,10,NA,4,68.1,3
"6272",2039599,8,9,9,"Mettre une date d utilisation des bons cadeaux plus longue",19,17.5,3
"6273",2039877,10,10,10,NA,11,20.95,3
"6274",2039893,8,10,10,"Les caisses sont souvent ""pleine"" de terre et ça n est ni agréable, ni hygiènique quand on pose des produits alimentaires sur le tapis de caisse...Ce serait bien de les nettoyer et pas seulement passer un bout de papier.!!!merci.",21,34.52,3
"6275",2039990,9,9,9,NA,12,19.14,3
"6276",2039997,10,10,10,NA,23,29.91,3
"6277",2040105,10,8,10,NA,9,50,3
"6278",2040160,9,9,10,NA,14,73.98,3
"6279",2040279,10,10,10,NA,23,57.6,3
"6280",2040283,8,10,10,"Prix excessifs sut tout ce qu est déco...",5,12.45,3
"6281",2040287,10,9,10,NA,4,29.35,3
"6282",2040381,10,7,10,NA,9,50.8,3
"6283",2040446,10,10,10,NA,6,40.48,3
"6284",2040578,7,6,9,"les prix sont malheureusement en forte hausse !!!!",4,72.78,3
"6285",2040730,7,9,9,NA,9,75.5,3
"6286",2040854,8,9,8,NA,6,87.9,3
"6287",2041000,8,10,9,"L'alimentation est trop chère....",4,32.58,3
"6288",2041033,7,7,8,NA,8,27.97,3
"6289",2041078,10,8,10,NA,2,56.39,3
"6290",2041162,6,8,6,"svp moderer les prix",3,13,3
"6291",2041987,8,8,10,NA,18,17.25,3
"6292",2042083,10,8,10,NA,3,389.22,3
"6293",2042087,10,9,10,NA,19,76.84,3
"6294",2042139,7,4,7,NA,2,34.8,3
"6295",2042200,10,10,10,NA,11,27.4,3
"6296",2042476,NA,NA,NA,"lors de mon renouvellement de carte fidélité on m'a refus‚ de faire valoir mes 10% de remise que jen'avais toujours pas utilis‚ donc jer‚fl‚chirais lors de mon renouvellement",3,45.32,3
"6297",2042477,10,10,10,NA,4,115.26,3
"6298",2042571,8,9,8,NA,7,44.59,3
"6299",2042631,7,8,7,"Le système de carte de fidélité est trop compliqu‚... notamment son renouvellement.",3,57.48,3
"6300",2042667,10,10,10,NA,7,73.77,3
"6301",2042700,8,8,8,NA,8,96.33,3
"6302",2042833,9,9,9,NA,3,116.89,3
"6303",2042855,8,5,8,"jesouhaiterais trouver plus de plantes originales et comestibles bio.merci",13,84.03,3
"6304",2043126,9,9,9,NA,15,133.76,3
"6305",2043164,5,7,10,"Produits décoration maison ,vaisselle et ustensiles particulièrement chers .",5,16.9,3
"6306",2043174,10,9,10,"félicitations pour l'accueil,la courtoisie du personnel, le conseil, et le choix.",10,26,3
"6307",2043234,7,10,10,NA,4,42.78,3
"6308",2043296,10,10,10,NA,6,45.35,3
"6309",2043417,8,8,8,NA,1,26.2,3
"6310",2043466,9,8,10,NA,11,64.4,3
"6311",2043515,8,9,10,NA,11,80.3,3
"6312",2043534,8,9,10,NA,12,101.55,3
"6313",2043793,7,8,7,"L'affichage des prix concernant l'épicerie bio n'est pas toujours à jour ainsi que les affichettes des produits en promotions.",7,64.61,3
"6314",2043991,9,10,10,NA,1,128.92,3
"6315",2044526,6,6,8,NA,2,46.69,3
"6316",2044946,8,9,8,NA,1,65.5,3
"6317",2044949,8,7,8,NA,5,15.7,3
"6318",2045066,10,10,10,NA,42,122.45,3
"6319",2045102,10,10,10,NA,7,78.49,3
"6320",2045135,8,8,10,NA,13,21.1,3
"6321",2045177,7,7,8,NA,7,179.45,3
"6322",2045248,8,8,8,NA,5,34.07,3
"6323",2045417,9,9,9,NA,10,30.75,3
"6324",2045435,5,2,5,"A ce jour, jesuis souvent déçue par les prix que vous pratiquez, que ce soit dans l'un ou l'autre des points de vente (Montbonnot ou Seyssins).",3,62.5,3
"6325",2045495,10,8,10,NA,11,84.1,3
"6326",2045548,10,10,10,"Le rayon alimentaire BIO de mon magasin à 63 ceyrat est tout simplement fantastique: qualité, choix, conseil",3,17.1,3
"6327",2045656,9,9,9,NA,9,11.17,3
"6328",2045665,7,8,8,NA,5,67.06,3
"6329",2045678,10,10,10,NA,13,19.7,3
"6330",2045700,10,10,10,"jesuis très déçu de la carte fidélité qui donne des bons de réductions qu'à partir d'un certain montant d'achat le jour ou on veut l'utiliser; ce montant est souvent trop élevé. cette carte me donne donc quasiment aucun avantage",6,76.39,3
"6331",2045930,10,10,10,NA,1,76.64,3
"6332",2045939,10,8,10,NA,10,34.5,3
"6333",2045996,10,10,10,NA,1,99.37,3
"6334",2046054,10,10,10,NA,33,38.7,3
"6335",2046060,10,6,10,NA,10,63.08,3
"6336",2046401,9,9,8,NA,11,6.89,3
"6337",2046488,10,8,10,NA,10,22.29,3
"6338",2046542,9,9,9,NA,7,39.35,3
"6339",2046808,10,10,10,NA,24,59.48,3
"6340",2046893,10,9,10,"j'appécierai en rentrant dans le magasin d'Haguenau ne pas sentir la forte odeur des engrais naturels ( çà pue !!! ),ils sont juste entreposé près de la caisse .",2,52.68,3
"6341",2046896,8,9,9,"temps d'attente aux caisses trop long",19,22.97,3
"6342",2046963,10,10,10,"Le personnel est toujours très aimable et de bon conseil. Un vrai plus pour Botanic!",11,40,3
"6343",2047015,9,9,10,NA,21,17.45,3
"6344",2047035,9,9,10,NA,11,28.04,3
"6345",2047122,10,9,10,NA,1,156.02,3
"6346",2047174,10,9,10,NA,6,54.7,3
"6347",2047241,7,8,8,NA,5,16.3,3
"6348",2047242,10,10,10,NA,9,23.7,3
"6349",2047364,10,10,10,NA,7,33.76,3
"6350",2047623,10,10,10,"un peu plus de sourire à la caisse ce matin le monsieur une vrai porte de prison le genre ""jesuis obligé de bosser""!",13,28.08,3
"6351",2047723,8,8,8,NA,11,81.95,3
"6352",2047725,9,10,9,NA,17,72,3
"6353",2047732,8,10,9,"pas assez de vente d'accessoires pour hamster",1,29.5,3
"6354",2047865,8,9,8,NA,13,40.9,3
"6355",2048093,10,10,10,"Manque de choix en mat‚riel aquariophile de mer et de poissons",45,86.96,3
"6356",2048277,9,10,9,NA,6,117.05,3
"6357",2048319,4,4,3,NA,16,86.1,3
"6358",2048469,8,10,10,NA,5,41.97,3
"6359",2048479,5,9,8,"espaces verts autours du magasin ne sont pas toujours entretenus et peu mis en valeur (plantes manquantes ou toile plastique verte d‚chir‚e)Les prix sur du rayon vaisselle  sont 50 à60 % + cher que sur un produit de marque  identique ailleurs (5km)",13,68.26,3
"6360",2048602,8,9,9,NA,9,36.62,3
"6361",2048802,10,10,10,"personnel tres sympathique et de tres bons conseils toujours serviable.cordialement",6,41.8,3
"6362",2048853,8,8,9,NA,26,30.1,3
"6363",2049079,10,9,10,NA,3,7.8,3
"6364",2049146,8,8,8,NA,10,9.98,3
"6365",2049212,10,10,10,NA,42,22.7,3
"6366",2049217,9,9,10,NA,17,21.6,3
"6367",2049240,9,9,9,"Les employ‚(e)s sont très disponibles et d'une grande amabilité.  ils sont toujours très . On a tendance à vouloir planter et repiquer trop tôt dans nos régions de montagnes. Peut être signaler par une pancarte ce qui gèle. Mais jeme renseigne",8,62.2,3
"6368",2049357,10,9,10,NA,19,150.87,3
"6369",2049403,7,8,9,NA,15,78.03,3
"6370",2049513,NA,7,10,NA,13,338.2,3
"6371",2049529,9,9,9,NA,3,31.09,3
"6372",2049575,5,7,8,"Ambiance agréable, produits de qualité mais beaucoup trop chers par rapport à la concurrence.",1,95.23,3
"6373",2049965,10,10,10,NA,7,34.25,3
"6374",2050020,NA,3,NA,NA,4,84.75,3
"6375",2050289,10,9,10,NA,30,38.8,3
"6376",2050315,9,10,10,NA,12,80.41,3
"6377",2050331,5,4,5,"Les tarifs sont trop élevés",20,70.19,3
"6378",2050401,10,10,10,NA,13,23.15,3
"6379",2050488,10,10,10,NA,13,110.54,3
"6380",2050667,10,10,10,"Vous avez une equipe tres sympa souriante acceuillante et tres sympa avec les clients .",21,15.15,3
"6381",2050732,10,10,10,NA,4,19.99,3
"6382",2050760,10,9,10,"Ouvrir une caisse de plus, s'il vous plait!",7,26.23,3
"6383",2051042,10,10,10,NA,10,44.5,3
"6384",2051125,10,10,10,NA,11,7.5,3
"6385",2051126,10,10,10,NA,3,53.24,3
"6386",2051182,8,6,10,NA,13,19.7,3
"6387",2051308,9,8,9,NA,6,108.26,3
"6388",2051326,8,10,10,"Système chèque cadeau avec la carte moyen. Pr‚f‚rerai système reli‚ directement avec l'utilisation de la carte (pts- remise etc...)",19,22.4,3
"6389",2051593,10,10,10,"Les frais de livraison sont trop élevés ; même pour les titulaires de la carte du magasin. Sinon, j'adore ce magasin.",2,30.95,3
"6390",2051602,10,9,10,NA,1,153.95,3
"6391",2051621,4,5,4,NA,13,50.84,3
"6392",2051821,7,7,8,NA,3,85.23,3
"6393",2051910,10,8,10,NA,33,4.2,3
"6394",2052215,7,6,10,"Il n'y a que les prix, un peu élevés, qui m'empêche d'acheter plus souvent chez Botanic. En général, jechoisi mes articles en fonctions des promotions en cours quand jen'ai pas d'idée arrêtée.",13,34.04,3
"6395",2052237,10,10,10,NA,7,10.25,3
"6396",2052299,9,9,9,NA,19,39.27,3
"6397",2052481,10,10,10,NA,5,-11.7,3
"6398",2052625,9,9,9,NA,15,6.64,3
"6399",2052889,7,7,8,"Carte fidélité sans grand int‚rêt car rarement des chèques fidélité ( cf autres enseignes utilisant un système identique de points suivant les passages en caisse )donc non renouvel‚e lors de mon dernier achat",4,43.66,3
"6400",2052983,10,10,10,NA,8,1672.62,3
"6401",2053024,9,8,10,NA,4,51.71,3
"6402",2053154,10,9,10,"Personnel toujours très aimable",15,19.65,3
"6403",2053170,10,10,10,NA,6,24.94,3
"6404",2053266,9,7,10,"déçu de votre part ,pas de gestes commercial pour un bon de 7 euros parti à la poubelle par erreur (Alors que jesuis bonne cliente) Cordialement.",5,14,3
"6405",2053634,10,10,10,NA,10,31.14,3
"6406",2053749,10,10,10,NA,7,52.75,3
"6407",2053976,NA,10,10,NA,18,69.1,3
"6408",2054210,10,10,10,NA,7,124.34,3
"6409",2054213,10,10,10,NA,19,98.64,3
"6410",2054308,9,9,9,NA,24,4,3
"6411",2054403,10,9,10,"Accueil agréable, de bons conseils, c'est bien.",7,137.08,3
"6412",2054617,10,10,10,NA,23,9.98,3
"6413",2054662,10,10,10,NA,11,14.66,3
"6414",2054671,10,10,10,NA,12,14,3
"6415",2054697,10,10,10,NA,1,110.25,3
"6416",2054782,5,6,6,"Ras le bol de patauger dans la flotte d'arrosage des plantes et de salir ses habits, particulièrement quand on vient en coup de vent pendant la pause midi. Etes-vous vraiment obligés de transformer le magasin en marécage pendant ses heuresouverture?",1,19.74,3
"6417",2054791,9,10,10,NA,12,15.14,3
"6418",2054828,9,8,9,NA,12,66.39,3
"6419",2054845,8,8,9,NA,14,17.9,3
"6420",2054854,7,9,10,NA,1,105.97,3
"6421",2054907,8,8,8,NA,11,5.7,3
"6422",2054918,9,8,10,"Tarifs toujours trop eleves",10,53.07,3
"6423",2054947,10,8,10,NA,24,-27.95,3
"6424",2055068,10,9,10,NA,8,254.71,3
"6425",2055262,10,10,10,NA,34,12.46,3
"6426",2055374,10,5,9,NA,9,-83.45,3
"6427",2055423,6,5,9,"deux remarques concernant Botanic :  -d'abord bravo pour vos efforts par rapport à notre  environnement première remarque : les prix sont assez chère deuxième remarque : il y a encore des produits n‚fastes pour l'environnement vendus dans vos magasin",7,14.65,3
"6428",2055705,8,8,8,NA,22,23.2,3
"6429",2056006,8,9,8,NA,4,52.36,3
"6430",2056090,10,10,10,NA,26,129.15,3
"6431",2056204,6,10,10,NA,9,90.3,3
"6432",2056395,8,7,10,"Lors de la journée 15%, j'ai acheté un sécateur à 79.99? payé 69,75? soit une remise de-13% ! on m'a expliqué que c'est un pb de prix co–tant, ce qui n?apparaŒt ni sur votre pub,ni sur le ticket de caisse qui indique 15% ce qui est mensongé.",21,95.07,3
"6433",2056511,9,9,10,NA,20,140.57,3
"6434",2056788,10,10,10,NA,4,27.6,3
"6435",2057085,6,7,7,"Personnel plante verte intérieur pas assez form‚e peu ou pas de connaissance",3,67.95,3
"6436",2057304,10,8,10,"espace vente très r‚ussi",7,57.76,3
"6437",2057329,10,9,9,"l'implantation des rayons m'a sembl‚ brouillonne...",1,10.76,3
"6438",2057348,9,9,10,NA,13,7.25,3
"6439",2057487,10,10,10,NA,1,38.85,3
"6440",2057524,7,8,10,"Soigner les produits comestibles.",3,55.92,3
"6441",2057593,10,9,9,NA,2,138,3
"6442",2057687,10,10,10,NA,6,74.7,3
"6443",2057782,6,5,5,NA,7,82.81,3
"6444",2057829,3,7,3,NA,14,9.95,3
"6445",2057941,10,10,10,"Un peu cher dans l'ensemble",2,94.6,3
"6446",2057946,8,8,10,NA,7,158.71,3
"6447",2057982,10,10,10,NA,2,82.98,3
"6448",2057994,NA,NA,1,"Personnel pas aimable ne sachant pas nous renseigner  2 caisses ouvertes avec du personnel ronchon",6,31.3,3
"6449",2058107,9,8,8,NA,9,81.18,3
"6450",2058240,10,10,10,NA,9,73.05,3
"6451",2058332,9,1,9,NA,5,16.9,3
"6452",2058341,10,10,10,NA,11,46.44,3
"6453",2058418,9,9,9,NA,4,79.65,3
"6454",2058460,6,6,6,NA,14,63.55,3
"6455",2058594,8,8,8,NA,10,105.05,3
"6456",2058613,10,8,10,"Pas assez de choix en plantes vivaces et originales",4,19.09,3
"6457",2058750,10,10,10,NA,3,152.13,3
"6458",2059000,10,10,10,"Du personnel très SYMPA et à l?écoute merci au plaisir.",7,80,3
"6459",2059099,10,9,10,NA,8,72.85,3
"6460",2059161,8,6,8,NA,6,89.07,3
"6461",2059374,10,10,10,"Très bon accueil et professionnalisme",1,46.7,3
"6462",2059599,10,10,10,NA,3,66.84,3
"6463",2059798,8,6,7,NA,7,45.88,3
"6464",2059925,9,9,9,NA,2,138,3
"6465",2060245,9,8,10,NA,12,25.3,3
"6466",2060281,9,10,10,NA,27,51.43,3
"6467",2060305,10,9,10,NA,10,15.48,3
"6468",2060404,10,10,10,"j'ai une petite revendication à faire, avant il y avait un petit coin lecture de façon à regarder tranquillement les livres avant de les acheter, (mais ça c'était avant) maintenant on ne sait pas ou s'installer pour les feuilleter. Merci de bien voul",10,72.73,3
"6469",2060496,10,8,10,NA,16,21.65,3
"6470",2060724,10,10,10,NA,9,30.45,3
"6471",2060943,9,7,9,NA,5,88.08,3
"6472",2060985,8,9,9,NA,14,311.37,3
"6473",2061053,9,8,8,NA,13,25.8,3
"6474",2061071,5,6,8,NA,23,-13.99,3
"6475",2061216,10,10,10,NA,2,34.55,3
"6476",2061231,8,7,7,"non rien de particulier  cette fois ci jecherchais un pot bleu il n y en avait pas  mais plein d autres  couleurs",6,14.95,3
"6477",2061262,10,8,10,NA,14,49.6,3
"6478",2061339,10,8,10,NA,1,3.19,3
"6479",2061402,10,10,10,"Ne changez rien, j'adore votre magasin",8,214.05,3
"6480",2061525,10,9,10,"Il manque de personnel au rayon arbres-arbustes. Dommage vous ratez des ventes à cause du manque de disponibilité des vendeurs surchargés",1,48.55,3
"6481",2061740,9,8,10,NA,8,60.75,3
"6482",2061752,7,5,6,NA,9,14.6,3
"6483",2061800,8,10,8,NA,11,65.97,3
"6484",2061987,8,10,10,NA,7,41.8,3
"6485",2062046,10,10,10,NA,12,62.88,3
"6486",2062203,10,10,10,NA,3,100.09,3
"6487",2062322,10,5,10,NA,33,28.5,3
"6488",2062472,7,5,8,"article acheté vu le lendemain à un prix bien inférieur malgré la promotion : désherbeur fiskars prix officiel : 42,95 promo  : 34,95, même modèle vu ce jour à Super U : 29,95",2,39.9,3
"6489",2062587,10,7,10,"je viens à botanic (lyon villeurbanne bd stalingrad). la responsable du rayon alimentaire bio est très professionnelle, competente et disponible. Le personnel est apprecié en gnl. Idem à la caisse,Marion est professionnelle et souriante.",54,50.57,3
"6490",2062689,8,7,8,NA,1,238.61,3
"6491",2062821,10,8,10,NA,6,55.68,3
"6492",2062833,10,10,10,NA,3,25.57,3
"6493",2062847,10,10,10,NA,3,7.94,3
"6494",2062853,10,10,10,NA,8,88.3,3
